Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
ARCH,"Arch Resources, Inc.",29.7,449874483.3,n/a,2016,Energy,Coal Mining,https://old.nasdaq.com/symbol/arch
ADM,Archer-Daniels-Midland Company,50.09,27869527464,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/adm
AROC,"Archrock, Inc.",7.61,1163811812,n/a,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/aroc
ARNC,Arconic Corporation,27.93,3046800860,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/arnc
ARCO,Arcos Dorados Holdings Inc.,4.84,1003155553,n/a,2011,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/arco
ACA,"Arcosa, Inc.",52.84,2550447567,n/a,2018,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/aca
RCUS,"Arcus Biosciences, Inc.",22.88,1485445196,n/a,2018,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rcus
ARD,Ardagh Group S.A.,17.39,4110300400,n/a,2017,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/ard
ASC,Ardmore Shipping Corporation,3.33,110839899.2,n/a,2013,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/asc
AFC,Ares Capital Corporation,25.8,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/afc
ACRE,Ares Commercial Real Estate Corporation,10.5,351140338.5,n/a,2012,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/acre
ARDC,"Ares Dynamic Credit Allocation Fund, Inc.",13.07,299498252.7,n/a,2012,n/a,n/a,https://old.nasdaq.com/symbol/ardc
ARES,Ares Management Corporation,44.6,6414894266,n/a,2014,Finance,Investment Managers,https://old.nasdaq.com/symbol/ares
ARES^A,Ares Management Corporation,26.26,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ares^a
AGX,"Argan, Inc.",45.63,715020685.5,n/a,n/a,Basic Industries,Engineering & Construction,https://old.nasdaq.com/symbol/agx
ARGD,"Argo Group International Holdings, Ltd.",25.91,0,n/a,n/a,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/argd
ARGO,"Argo Group International Holdings, Ltd.",40.29,1397445918,n/a,n/a,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/argo
ARGO^A,"Argo Group International Holdings, Ltd.",25.68,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/argo^a
ANET,"Arista Networks, Inc.",265.21,20066176867,n/a,2014,Technology,Computer Communications Equipment,https://old.nasdaq.com/symbol/anet
AAIC,Arlington Asset Investment Corp,2.82,94266077.34,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/aaic
AAIC^B,Arlington Asset Investment Corp,18.385,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/aaic^b
AAIC^C,Arlington Asset Investment Corp,19.219,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/aaic^c
AIC,Arlington Asset Investment Corp,23.16,0,n/a,2015,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/aic
AIW,Arlington Asset Investment Corp,24.19,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/aiw
ARLO,"Arlo Technologies, Inc.",4.74,374636181.1,n/a,2018,Consumer Non-Durables,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/arlo
AHH,"Armada Hoffler Properties, Inc.",10.62,836850976.7,n/a,2013,Finance,Real Estate,https://old.nasdaq.com/symbol/ahh
AHH^A,"Armada Hoffler Properties, Inc.",24.97,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ahh^a
ARR,"ARMOUR Residential REIT, Inc.",10.21,660894882.6,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/arr
ARR^C,"ARMOUR Residential REIT, Inc.",24.4,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/arr^c
AFI,"Armstrong Flooring, Inc.",3.12,67473812.64,n/a,2016,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/afi
AWI,Armstrong World Industries Inc,72.1,3450688047,n/a,n/a,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/awi
ARW,"Arrow Electronics, Inc.",86.37,6524837369,n/a,n/a,Technology,Electronic Components,https://old.nasdaq.com/symbol/arw
AJG,Arthur J. Gallagher & Co.,114.17,21957402740,n/a,n/a,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/ajg
APAM,Artisan Partners Asset Management Inc.,45.43,3569666793,n/a,2013,Finance,Investment Managers,https://old.nasdaq.com/symbol/apam
ASA,ASA Gold and Precious Metals Limited,20.08,387341292.4,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/asa
ASAN,"Asana, Inc.",21.55,4493425670,n/a,2020,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/asan
ABG,Asbury Automotive Group Inc,122.57,2363829618,n/a,2002,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/abg
ACND,Ascendant Digital Acquisition Corp.,9.75,0,n/a,2020,Finance,Business Services,https://old.nasdaq.com/symbol/acnd
ACND.U,Ascendant Digital Acquisition Corp.,n/a,0,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/acnd.u
ACND.WS,Ascendant Digital Acquisition Corp.,n/a,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/acnd.ws
ASX,"ASE Technology Holding Co., Ltd.",5.06,10791943034,n/a,2018,Technology,Semiconductors,https://old.nasdaq.com/symbol/asx
ASGN,ASGN Incorporated,80.03,4233587000,n/a,1992,Technology,Professional Services,https://old.nasdaq.com/symbol/asgn
AHT,Ashford Hospitality Trust Inc,3.03,44323591.44,n/a,2003,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/aht
AHT^D,Ashford Hospitality Trust Inc,8.135,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/aht^d
AHT^F,Ashford Hospitality Trust Inc,8,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/aht^f
AHT^G,Ashford Hospitality Trust Inc,8.06,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/aht^g
AHT^H,Ashford Hospitality Trust Inc,8.095,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/aht^h
AHT^I,Ashford Hospitality Trust Inc,8,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/aht^i
ASH,Ashland Global Holdings Inc.,76.65,4635063748,n/a,n/a,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/ash
ASPN,"Aspen Aerogels, Inc.",11.7,314354664,n/a,2014,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/aspn
AHL^C,Aspen Insurance Holdings Limited,27.23,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ahl^c
AHL^D,Aspen Insurance Holdings Limited,26,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ahl^d
AHL^E,Aspen Insurance Holdings Limited,25.7,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ahl^e
ASPL.U,Aspirational Consumer Lifestyle Corp.,n/a,0,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/aspl.u
AMK,"AssetMark Financial Holdings, Inc.",25.25,1829236326,n/a,2019,Finance,Investment Managers,https://old.nasdaq.com/symbol/amk
ASB,Associated Banc-Corp,15.17,2329958995,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/asb
ASB^C,Associated Banc-Corp,26.03,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/asb^c
ASB^D,Associated Banc-Corp,26.1799,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/asb^d
ASB^E,Associated Banc-Corp,27.26,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/asb^e
ASB^F,Associated Banc-Corp,27.87,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/asb^f
AC,"Associated Capital Group, Inc.",38.06,851088090.8,n/a,2015,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/ac
AIZ,"Assurant, Inc.",131.59,7732121944,n/a,2004,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/aiz
AIZP,"Assurant, Inc.",128.75,0,n/a,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/aizp
AGO,Assured Guaranty Ltd.,30,2424185400,n/a,2004,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/ago
AGO^B,Assured Guaranty Ltd.,27.64,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ago^b
AGO^E,Assured Guaranty Ltd.,26.88,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ago^e
AGO^F,Assured Guaranty Ltd.,25.72,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ago^f
HOME,At Home Group Inc.,14.63,940276507.9,n/a,2016,Consumer Services,Home Furnishings,https://old.nasdaq.com/symbol/home
T,AT&T Inc.,28.73,2.05E+11,n/a,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/t
T^A,AT&T Inc.,26.66,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/t^a
T^C,AT&T Inc.,26.12,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/t^c
TBB,AT&T Inc.,26.64,0,n/a,2017,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tbb
TBC,AT&T Inc.,27.37,0,n/a,2018,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tbc
ATTO,Atento S.A.,10.04,142158578.8,n/a,2014,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/atto
ATH,Athene Holding Ltd.,41.71,7985960020,n/a,2016,Finance,Life Insurance,https://old.nasdaq.com/symbol/ath
ATH^A,Athene Holding Ltd.,28.03,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ath^a
ATH^B,Athene Holding Ltd.,26.1693,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ath^b
ATH^C,Athene Holding Ltd.,27.45,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ath^c
ATKR,Atkore International Group Inc.,25.35,1198040848,n/a,2016,Miscellaneous,Industrial Machinery/Components,https://old.nasdaq.com/symbol/atkr
AT,Atlantic Power Corporation,2.07,184690715.8,n/a,n/a,Energy,Electric Utilities: Central,https://old.nasdaq.com/symbol/at
ASAQ,Atlantic Street Acquisition Corp,9.628,309901250,n/a,2020,Finance,Business Services,https://old.nasdaq.com/symbol/asaq
ASAQ.U,Atlantic Street Acquisition Corp,n/a,0,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/asaq.u
ASAQ.WS,Atlantic Street Acquisition Corp,n/a,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/asaq.ws
ATCO,Atlas Corp.,10.95,2694050280,n/a,n/a,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/atco
ATCO^D,Atlas Corp.,24.21,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/atco^d
ATCO^E,Atlas Corp.,24.9,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/atco^e
ATCO^G,Atlas Corp.,25.085,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/atco^g
ATCO^H,Atlas Corp.,24.05,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/atco^h
ATCO^I,Atlas Corp.,23.21,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/atco^i
ACIC.U,Atlas Crest Investment Corp.,n/a,0,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/acic.u
ATO,Atmos Energy Corporation,100.74,12426780887,n/a,n/a,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/ato
ACB,Aurora Cannabis Inc.,7.66,1230625328,n/a,2018,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/acb
ATHM,Autohome Inc.,104.17,12404277028,n/a,2013,Technology,EDP Services,https://old.nasdaq.com/symbol/athm
ALV,"Autoliv, Inc.",85.87,7499671211,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/alv
AN,"AutoNation, Inc.",62.25,5469597620,n/a,n/a,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/an
AZO,"AutoZone, Inc.",1181.83,27389564984,n/a,n/a,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/azo
AVLR,"Avalara, Inc.",154.9,13100027918,n/a,2018,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/avlr
AVB,"AvalonBay Communities, Inc.",168.82,23568788510,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/avb
AGR,"Avangrid, Inc.",51.44,15895464986,n/a,2015,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/agr
AVNS,"Avanos Medical, Inc.",41.36,1978377636,n/a,2014,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/avns
AVAN.U,Avanti Acquisition Corp.,n/a,0,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/avan.u
AVTR,"Avantor, Inc.",26.67,15424296276,n/a,2019,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/avtr
AVTR^A,"Avantor, Inc.",84.79,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/avtr^a
AVYA,Avaya Holdings Corp.,19.03,1579071036,n/a,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/avya
AVY,Avery Dennison Corporation,151.78,12661141845,n/a,n/a,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/avy
AVNT,Avient Corporation,34.96,3197986836,n/a,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/avnt
AVA,Avista Corporation,37.71,2592032599,n/a,n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/ava
AXTA,Axalta Coating Systems Ltd.,27.63,6506224509,n/a,2014,Basic Industries,Paints/Coatings,https://old.nasdaq.com/symbol/axta
AXS,Axis Capital Holdings Limited,48.71,4107282535,n/a,2003,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/axs
AXS^E,Axis Capital Holdings Limited,25.9717,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/axs^e
AX,"Axos Financial, Inc.",32.84,1939046371,n/a,2018,Finance,Savings Institutions,https://old.nasdaq.com/symbol/ax
AXO,"Axos Financial, Inc.",26.65,0,n/a,2018,Finance,Savings Institutions,https://old.nasdaq.com/symbol/axo
AZUL,Azul S.A.,16.57,1888009296,n/a,2017,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/azul
AZRE,Azure Power Global Limited,29.82,1432385569,n/a,2016,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/azre
AZZ,AZZ Inc.,37.22,970564985.1,n/a,n/a,Consumer Durables,Building Products,https://old.nasdaq.com/symbol/azz
BGS,"B&G Foods, Inc.",27.67,1777876609,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/bgs
BMRG,B. Riley Principal Merger Corp. II,10.43,228156250,n/a,2020,Miscellaneous,Industrial Machinery/Components,https://old.nasdaq.com/symbol/bmrg
BMRG.U,B. Riley Principal Merger Corp. II,n/a,0,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/bmrg.u
BMRG.WS,B. Riley Principal Merger Corp. II,n/a,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bmrg.ws
BW,Babcock,2.68,138412370.8,n/a,2015,Capital Goods,Building Products,https://old.nasdaq.com/symbol/bw
BGH,Babson Global Short Duration High Yield Fund,13.77,276285590,n/a,2012,n/a,n/a,https://old.nasdaq.com/symbol/bgh
BMI,"Badger Meter, Inc.",78.13,2274907929,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/bmi
BCSF,"Bain Capital Specialty Finance, Inc.",10.89,703083065.9,n/a,2018,n/a,n/a,https://old.nasdaq.com/symbol/bcsf
BKR,Baker Hughes Company,17.56,18179107898,n/a,2017,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/bkr
BBN,BalckRock Taxable Municipal Bond Trust,25.23,1442279106,n/a,2010,n/a,n/a,https://old.nasdaq.com/symbol/bbn
BLL,Ball Corporation,95.81,31340568911,n/a,n/a,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/bll
BANC,"Banc of California, Inc.",13.24,665181466.1,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/banc
BANC^D,"Banc of California, Inc.",25.68,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/banc^d
BANC^E,"Banc of California, Inc.",25.74,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/banc^e
BBAR,Banco BBVA Argentina S.A.,3.21,655599784.5,n/a,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bbar
BBVA,Banco Bilbao Viscaya Argentaria S.A.,3.64,24225593432,n/a,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bbva
BBD,Banco Bradesco Sa,4.5,39759870983,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bbd
BBDO,Banco Bradesco Sa,4.04,35695528615,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bbdo
BCH,Banco De Chile,18.92,9556215863,n/a,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bch
BLX,"Banco Latinoamericano de Comercio Exterior, S.A.",13.67,542316240,n/a,1992,Finance,Commercial Banks,https://old.nasdaq.com/symbol/blx
BSBR,Banco Santander Brasil SA,6.63,49465469267,n/a,2009,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bsbr
BSAC,Banco Santander Chile,17.4,8197406498,n/a,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bsac
BSMX,"Banco Santander Mexico, S.A., Institucion de Ban",4.72,6406922671,n/a,2012,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bsmx
SAN,"Banco Santander, S.A.",2.71,1.83E+11,n/a,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/san
SAN^B,"Banco Santander, S.A.",25.22,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/san^b
CIB,BanColombia S.A.,29.35,7057405613,n/a,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/cib
BXS,BancorpSouth Bank,26.53,2721372134,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bxs
BXS^A,BancorpSouth Bank,26.35,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bxs^a
BAC,Bank of America Corporation,27.34,2.37E+11,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bac
BAC^A,Bank of America Corporation,25.8,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^a
BAC^B,Bank of America Corporation,27.3114,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^b
BAC^C,Bank of America Corporation,25.48,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^c
BAC^E,Bank of America Corporation,24.73,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^e
BAC^K,Bank of America Corporation,27.25,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^k
BAC^L,Bank of America Corporation,1475.29,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^l
BAC^M,Bank of America Corporation,26.89,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^m
BAC^N,Bank of America Corporation,26.38,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^n
BAC^O,Bank of America Corporation,25.38,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^o
BML^G,Bank of America Corporation,21.9,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bml^g
BML^H,Bank of America Corporation,21.73,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bml^h
BML^J,Bank of America Corporation,25.1502,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bml^j
BML^L,Bank of America Corporation,24.77,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bml^l
BOH,Bank of Hawaii Corporation,72.27,2895200882,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/boh
BMO,Bank Of Montreal,66.93,43022930618,n/a,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bmo
NTB,Bank of N.T. Butterfield & Son Limited (The),31.82,1594424277,n/a,2016,Finance,Commercial Banks,https://old.nasdaq.com/symbol/ntb
BNS,Bank of Nova Scotia (The),47.07,57021963030,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bns
BKU,"BankUnited, Inc.",28.02,2588691922,n/a,2011,Finance,Savings Institutions,https://old.nasdaq.com/symbol/bku
BCS,Barclays PLC,7.05,30589425938,n/a,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bcs
BBDC,"Barings BDC, Inc.",8.44,404797195.3,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bbdc
MCI,Barings Corporate Investors,12.28,248813909.3,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/mci
MPV,Barings Participation Investors,11.59,122873703,n/a,1988,Consumer Services,Miscellaneous,https://old.nasdaq.com/symbol/mpv
BNED,"Barnes & Noble Education, Inc",3.59,174592890,n/a,2015,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/bned
B,"Barnes Group, Inc.",45,2277781785,n/a,n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/b
GOLD,Barrick Gold Corporation,25.79,45857865620,n/a,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/gold
BHC,Bausch Health Companies Inc.,19.41,6893480949,n/a,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bhc
BAX,Baxter International Inc.,80.93,41340532950,n/a,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/bax
BTE,Baytex Energy Corp,0.411,230653200,n/a,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/bte
BCE,"BCE, Inc.",43.14,39012698186,n/a,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/bce
BZH,"Beazer Homes USA, Inc.",13.8,428085701.4,n/a,1994,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/bzh
BDX,"Becton, Dickinson and Company",243.16,70484436861,n/a,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/bdx
BDXB,"Becton, Dickinson and Company",53.7,0,n/a,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/bdxb
BDC,Belden Inc,34.14,1522984444,n/a,n/a,Basic Industries,Telecommunications Equipment,https://old.nasdaq.com/symbol/bdc
BRBR,"BellRing Brands, Inc.",20.04,790148582.9,n/a,2019,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/brbr
BHE,"Benchmark Electronics, Inc.",23.52,857881063.2,n/a,n/a,Technology,Electrical Products,https://old.nasdaq.com/symbol/bhe
BRK.A,Berkshire Hathaway Inc.,n/a,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/brk.a
BRK.B,Berkshire Hathaway Inc.,n/a,0,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/brk.b
