Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
AEB,Aegon NV,25.04,0.0,,,Finance,Life Insurance,https://old.nasdaq.com/symbol/aeb
AEG,Aegon NV,3.31,6714399131.0,,,Finance,Life Insurance,https://old.nasdaq.com/symbol/aeg
AER,Aercap Holdings N.V.,35.05,4545031044.0,,2006.0,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/aer
AJRD,"Aerojet Rocketdyne Holdings, Inc. ",35.4,2704560000.0,,,Capital Goods,Military/Government/Technical,https://old.nasdaq.com/symbol/ajrd
AMG,"Affiliated Managers Group, Inc.",85.08,3859318900.0,,,Finance,Investment Managers,https://old.nasdaq.com/symbol/amg
MGR,"Affiliated Managers Group, Inc.",27.61,0.0,,2019.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/mgr
MGRB,"Affiliated Managers Group, Inc.",26.06,0.0,,2020.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/mgrb
AFL,Aflac Incorporated,40.88,28715961616.0,,,Finance,Accident &Health Insurance,https://old.nasdaq.com/symbol/afl
AGCO,AGCO Corporation,88.22,6607364466.0,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/agco
A,"Agilent Technologies, Inc.",109.41,33732157165.0,,1999.0,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/a
AEM,Agnico Eagle Mines Limited,73.03,17698848178.0,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/aem
ADC,Agree Realty Corporation,66.54,3684354734.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/adc
AL,Air Lease Corporation,34.64,3941301304.0,,2011.0,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/al
APD,"Air Products and Chemicals, Inc.",280.84,62035976556.0,,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/apd
ALG,"Alamo Group, Inc.",137.28,1630796482.0,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/alg
AGI,Alamos Gold Inc.,8.87,3483228333.0,,2015.0,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/agi
ALK,"Alaska Air Group, Inc.",44.34,5483251917.0,,,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/alk
AIN,Albany International Corporation,63.43,2048789000.0,,,Basic Industries,Textiles,https://old.nasdaq.com/symbol/ain
ALB,Albemarle Corporation,118.57,12622629374.0,,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/alb
ACI,"Albertsons Companies, Inc.",14.98,7080339169.0,,2020.0,Consumer Services,Food Chains,https://old.nasdaq.com/symbol/aci
AA,Alcoa Corporation,15.89,2954421122.0,,2016.0,Basic Industries,Aluminum,https://old.nasdaq.com/symbol/aa
ALC,Alcon Inc.,64.9,31742590000.0,,2019.0,Health Care,Ophthalmic Goods,https://old.nasdaq.com/symbol/alc
ALEX,"Alexander & Baldwin, Inc.",15.89,1149710574.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/alex
ALX,"Alexander&#39;s, Inc.",266.03,1358692359.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/alx
ARE,"Alexandria Real Estate Equities, Inc.",162.75,21962076922.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/are
AQN,Algonquin Power & Utilities Corp.,16.38,9701419586.0,,2016.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/aqn
AQNA,Algonquin Power & Utilities Corp.,27.51,0.0,,2018.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/aqna
AQNB,Algonquin Power & Utilities Corp.,28.29,0.0,,2019.0,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/aqnb
BABA,Alibaba Group Holding Limited,265.65,719000000000.0,,2014.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/baba
Y,Alleghany Corporation,619.25,8750249581.0,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/y
ATI,Allegheny Technologies Incorporated,11.88,1506579355.0,,,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/ati
ALLE,Allegion plc,112.36,10341503725.0,,2013.0,Consumer Services,Diversified Commercial Services,https://old.nasdaq.com/symbol/alle
ALE,"Allete, Inc.",58.3,3030135796.0,,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/ale
ADS,Alliance Data Systems Corporation,64.38,3072328454.0,,2001.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/ads
AB,AllianceBernstein Holding L.P.,31.68,3046810314.0,,,Finance,Investment Managers,https://old.nasdaq.com/symbol/ab
NFJ,"AllianzGI Dividend, Interest & Premium Strategy Fu",12.41,1176487620.0,,2005.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/nfj
ALSN,"Allison Transmission Holdings, Inc.",40.15,4523732700.0,,2012.0,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/alsn
ALL,Allstate Corporation (The),94.37,28694899614.0,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/all
ALLY,Ally Financial Inc.,28.77,10755873485.0,,2014.0,Finance,Major Banks,https://old.nasdaq.com/symbol/ally
PINE,"Alpine Income Property Trust, Inc.",15.32,114268126.6,,2019.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/pine
ALTG,Alta Equipment Group Inc.,8.83,265063372.7,,2019.0,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/altg
AYX,"Alteryx, Inc.",115.16,7667727876.0,,2017.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/ayx
ATUS,"Altice USA, Inc.",29.96,16729962312.0,,2017.0,Consumer Services,Television Services,https://old.nasdaq.com/symbol/atus
MO,Altria Group,39.76,73890746000.0,,,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/mo
ACH,Aluminum Corporation of China Limited,6.78,4616548904.0,,2001.0,Basic Industries,Aluminum,https://old.nasdaq.com/symbol/ach
ALUS,Alussa Energy Acquisition Corp.,9.89,355421875.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/alus
AMBC,"Ambac Financial Group, Inc.",13.69,627127112.9,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/ambc
ABEV,Ambev S.A.,2.79,43896270981.0,,2013.0,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/abev
AMC,"AMC Entertainment Holdings, Inc.",3.13,430043088.5,,2013.0,Consumer Services,Movies/Entertainment,https://old.nasdaq.com/symbol/amc
AMCR,Amcor plc,11.93,18711984522.0,,2019.0,Consumer Durables,Miscellaneous manufacturing industries,https://old.nasdaq.com/symbol/amcr
AEE,Ameren Corporation,82.37,20362438778.0,,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/aee
AMRC,"Ameresco, Inc.",44.27,2119031140.0,,2010.0,Basic Industries,Engineering & Construction,https://old.nasdaq.com/symbol/amrc
AMOV,"America Movil, S.A.B. de C.V.",13.68,45419480070.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/amov
AMX,"America Movil, S.A.B. de C.V.",13.8,45817896562.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/amx
AAT,"American Assets Trust, Inc.",25.86,1558916544.0,,2011.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/aat
AXL,"American Axle & Manufacturing Holdings, Inc.",7.69,871069293.1,,,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/axl
ACC,American Campus Communities Inc,41.03,5647044694.0,,2004.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/acc
AEO,"American Eagle Outfitters, Inc.",15.36,2551510779.0,,,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/aeo
AEL,American Equity Investment Life Holding Company,26.19,2409926094.0,,2003.0,Finance,Life Insurance,https://old.nasdaq.com/symbol/ael
AXP,American Express Company,111.12,89474040795.0,,,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/axp
AFG,"American Financial Group, Inc.",86.77,7535472969.0,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/afg
AFGB,"American Financial Group, Inc.",27.71,0.0,,2019.0,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/afgb
AFGC,"American Financial Group, Inc.",27.28,27227076.8,,2019.0,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/afgc
AFGD,"American Financial Group, Inc.",27.6,0.0,,2020.0,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/afgd
AFGE,"American Financial Group, Inc.",27.21,0.0,,2020.0,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/afge
AFGH,"American Financial Group, Inc.",25.365,0.0,,2015.0,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/afgh
AMH,American Homes 4 Rent,29.93,9465755840.0,,2013.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/amh
AIG,"American International Group, Inc.",37.35,32177986165.0,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/aig
ARL,"American Realty Investors, Inc.",9.73,155651549.5,,,Finance,Real Estate,https://old.nasdaq.com/symbol/arl
ARA,"American Renal Associates Holdings, Inc",11.49,396625182.9,,2016.0,Health Care,Misc Health and Biotechnology Services,https://old.nasdaq.com/symbol/ara
AWR,American States Water Company,79.1,2917924725.0,,,Public Utilities,Water Supply,https://old.nasdaq.com/symbol/awr
AMT,American Tower Corporation (REIT),238.45,106000000000.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/amt
AVD,American Vanguard Corporation,14.28,430958104.9,,,Basic Industries,Agricultural Chemicals,https://old.nasdaq.com/symbol/avd
AWK,American Water Works,164.37,29795677818.0,,2008.0,Public Utilities,Water Supply,https://old.nasdaq.com/symbol/awk
AMWL,American Well Corporation,27.01,6209359664.0,,2020.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/amwl
COLD,Americold Realty Trust,35.79,7331936394.0,,2018.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cold
AMP,"AMERIPRISE FINANCIAL SERVICES, LLC",181.3,21502180000.0,,,Finance,Investment Managers,https://old.nasdaq.com/symbol/amp
ABC,AmerisourceBergen Corporation (Holding Co),107.33,21910538857.0,,,Health Care,Other Pharmaceuticals,https://old.nasdaq.com/symbol/abc
AMN,AMN Healthcare Services Inc,61.51,2892866476.0,,,Technology,Professional Services,https://old.nasdaq.com/symbol/amn
AMRX,"Amneal Pharmaceuticals, Inc.",4.16,614134310.4,,2018.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/amrx
AP,Ampco-Pittsburgh Corporation,4.05,74150170.2,,,Capital Goods,Fluid Controls,https://old.nasdaq.com/symbol/ap
APH,Amphenol Corporation,124.28,37178952454.0,,,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/aph
AXR,AMREP Corporation,6.395,47671150.2,,,Consumer Services,Newspapers/Magazines,https://old.nasdaq.com/symbol/axr
HKIB,AMTD International Inc.,6.7,1645596909.0,,2019.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/hkib
AME,"AMTEK, Inc.",116.76,26862372587.0,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/ame
PLAN,"Anaplan, Inc.",61.47,8591754228.0,,2018.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/plan
AU,AngloGold Ashanti Limited,23.63,9830056984.0,,,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/au
BUD,Anheuser-Busch Inbev SA,66.99,132000000000.0,,,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/bud
NLY,Annaly Capital Management Inc,7.4,10346889642.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nly
AM,Antero Midstream Corporation,6.43,3064788783.0,,2017.0,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/am
AR,Antero Resources Corporation,3.79,1018266672.0,,2013.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/ar
ANTM,"Anthem, Inc.",323.37,80423512725.0,,,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/antm
ANH,Anworth Mortgage Asset  Corporation,1.79,177631731.2,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/anh
AON,Aon plc,201.42,46047904814.0,,,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/aon
AIV,Apartment Investment and Management Company,30.45,4532968086.0,,1994.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/aiv
APG,APi Group Corporation,15.65,2649454919.0,,2020.0,Basic Industries,Engineering & Construction,https://old.nasdaq.com/symbol/apg
ARI,Apollo Commercial Real Estate Finance,10.3,1445056669.0,,2009.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ari
APO,"Apollo Global Management, Inc",42.87,9809334332.0,,2011.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/apo
APLE,"Apple Hospitality REIT, Inc.",12.04,2688122724.0,,2015.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/aple
AIT,"Applied Industrial Technologies, Inc.",71.65,2777153570.0,,,Consumer Durables,Industrial Specialties,https://old.nasdaq.com/symbol/ait
ATR,"AptarGroup, Inc.",125.27,8107787324.0,,,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/atr
APTV,Aptiv PLC,111.03,29980917275.0,,2011.0,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/aptv
ARMK,Aramark,34.94,8838967988.0,,2013.0,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/armk
ABR,Arbor Realty Trust,13.34,1549188567.0,,2004.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/abr
ARC,"ARC Document Solutions, Inc.",1.33,58337812.61,,2004.0,Consumer Services,Professional Services,https://old.nasdaq.com/symbol/arc
MT,ArcelorMittal,15.56,16454287956.0,,,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/mt
MTCN,ArcelorMittal,38.8,0.0,,2020.0,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/mtcn
ARCH,"Arch Resources, Inc.",29.7,449874483.3,,2016.0,Energy,Coal Mining,https://old.nasdaq.com/symbol/arch
ADM,Archer-Daniels-Midland Company,50.09,27869527464.0,,,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/adm
AROC,"Archrock, Inc.",7.61,1163811812.0,,,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/aroc
ARCO,Arcos Dorados Holdings Inc.,4.84,1003155553.0,,2011.0,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/arco
ACA,"Arcosa, Inc.",52.84,2550447567.0,,2018.0,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/aca
RCUS,"Arcus Biosciences, Inc.",22.88,1485445196.0,,2018.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rcus
ARD,Ardagh Group S.A.,17.39,4110300400.0,,2017.0,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/ard
ASC,Ardmore Shipping Corporation,3.33,110839899.2,,2013.0,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/asc
ACRE,Ares Commercial Real Estate Corporation,10.5,351140338.5,,2012.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/acre
ARES,Ares Management Corporation,44.6,6414894266.0,,2014.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/ares
AGX,"Argan, Inc.",45.63,715020685.5,,,Basic Industries,Engineering & Construction,https://old.nasdaq.com/symbol/agx
ARGD,"Argo Group International Holdings, Ltd.",25.91,0.0,,,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/argd
ARGO,"Argo Group International Holdings, Ltd.",40.29,1397445918.0,,,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/argo
ANET,"Arista Networks, Inc.",265.21,20066176867.0,,2014.0,Technology,Computer Communications Equipment,https://old.nasdaq.com/symbol/anet
AAIC,Arlington Asset Investment Corp,2.82,94266077.34,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/aaic
AIC,Arlington Asset Investment Corp,23.16,0.0,,2015.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/aic
AIW,Arlington Asset Investment Corp,24.19,0.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/aiw
ARLO,"Arlo Technologies, Inc.",4.74,374636181.1,,2018.0,Consumer Non-Durables,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/arlo
AHH,"Armada Hoffler Properties, Inc.",10.62,836850976.7,,2013.0,Finance,Real Estate,https://old.nasdaq.com/symbol/ahh
ARR,"ARMOUR Residential REIT, Inc.",10.21,660894882.6,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/arr
AFI,"Armstrong Flooring, Inc.",3.12,67473812.64,,2016.0,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/afi
AWI,Armstrong World Industries Inc,72.1,3450688047.0,,,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/awi
ARW,"Arrow Electronics, Inc.",86.37,6524837369.0,,,Technology,Electronic Components,https://old.nasdaq.com/symbol/arw
AJG,Arthur J. Gallagher & Co.,114.17,21957402740.0,,,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/ajg
APAM,Artisan Partners Asset Management Inc.,45.43,3569666793.0,,2013.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/apam
ASAN,"Asana, Inc.",21.55,4493425670.0,,2020.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/asan
ABG,Asbury Automotive Group Inc,122.57,2363829618.0,,2002.0,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/abg
ACND,Ascendant Digital Acquisition Corp.,9.75,0.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/acnd
ASX,"ASE Technology Holding Co., Ltd.",5.06,10791943034.0,,2018.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/asx
ASGN,ASGN Incorporated,80.03,4233587000.0,,1992.0,Technology,Professional Services,https://old.nasdaq.com/symbol/asgn
AHT,Ashford Hospitality Trust Inc,3.03,44323591.44,,2003.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/aht
ASH,Ashland Global Holdings Inc.,76.65,4635063748.0,,,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/ash
ASPN,"Aspen Aerogels, Inc.",11.7,314354664.0,,2014.0,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/aspn
AMK,"AssetMark Financial Holdings, Inc.",25.25,1829236326.0,,2019.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/amk
ASB,Associated Banc-Corp,15.17,2329958995.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/asb
AC,"Associated Capital Group, Inc.",38.06,851088090.8,,2015.0,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/ac
AIZ,"Assurant, Inc.",131.59,7732121944.0,,2004.0,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/aiz
AIZP,"Assurant, Inc.",128.75,0.0,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/aizp
AGO,Assured Guaranty Ltd.,30.0,2424185400.0,,2004.0,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/ago
HOME,At Home Group Inc.,14.63,940276507.9,,2016.0,Consumer Services,Home Furnishings,https://old.nasdaq.com/symbol/home
T,AT&T Inc.,28.73,205000000000.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/t
TBB,AT&T Inc.,26.64,0.0,,2017.0,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tbb
TBC,AT&T Inc.,27.37,0.0,,2018.0,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tbc
ATTO,Atento S.A.,10.04,142158578.8,,2014.0,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/atto
ATH,Athene Holding Ltd.,41.71,7985960020.0,,2016.0,Finance,Life Insurance,https://old.nasdaq.com/symbol/ath
ATKR,Atkore International Group Inc.,25.35,1198040848.0,,2016.0,Miscellaneous,Industrial Machinery/Components,https://old.nasdaq.com/symbol/atkr
AT,Atlantic Power Corporation,2.07,184690715.8,,,Energy,Electric Utilities: Central,https://old.nasdaq.com/symbol/at
ASAQ,Atlantic Street Acquisition Corp,9.628,309901250.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/asaq
ATCO,Atlas Corp.,10.95,2694050280.0,,,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/atco
ATO,Atmos Energy Corporation,100.74,12426780887.0,,,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/ato
ACB,Aurora Cannabis Inc.,7.66,1230625328.0,,2018.0,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/acb
